Heures,Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique,Fioul - TAC,Fioul - Cogén.,Fioul - Autres,Gaz - TAC,Gaz - Cogén.,Gaz - CCG,Gaz - Autres,Hydraulique - Fil de l?eau + éclusée,Hydraulique - Lacs,Hydraulique - STEP turbinage,Bioénergies - Déchets,Bioénergies - Biomasse,Bioénergies - Biogaz
17:00,57110,57500,56500,386,4106,3190,46435,2537,1013,6128,-1715,531,-5500,91,-999,1000,-2655,-3152,-998,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:15,,57150,56100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30,56905,56800,55700,387,4287,3179,46625,2577,839,6593,-1358,539,-6764,92,-999,1000,-2655,-3152,-998,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:45,,57200,56100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00,57085,57600,56500,388,4132,3180,46425,2485,680,6765,-592,540,-6918,89,-979,1000,-2656,-3097,-1140,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:15,,57950,56900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30,57488,58300,57300,387,3991,3188,46489,2378,582,7389,-425,548,-7040,87,-979,1000,-2656,-3097,-1140,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:45,,58950,57950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:00,58438,59600,58600,388,3957,3132,46622,2289,355,8065,-10,557,-6917,85,-855,1000,-2656,-3182,-795,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:15,,59450,58500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:30,58232,59300,58400,387,3748,3168,46742,2105,214,8099,-10,557,-6780,82,-855,1000,-2656,-3182,-795,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:45,,59200,58300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:00,58023,59100,58200,387,3856,3261,46785,1938,92,7842,-10,562,-6689,85,-453,1000,-2656,-3187,-1642,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:15,,58800,57950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:30,57373,58500,57700,388,3919,3277,46771,2017,20,7685,-27,563,-7239,86,-453,1000,-2656,-3187,-1642,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:45,,59150,58350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:00,58379,59800,59000,387,4072,3236,46844,2030,1,8285,-64,563,-6974,87,-1000,-209,-2251,-3028,-536,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:15,,59550,58850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:30,58341,59300,58700,387,3989,3371,46781,2125,0,8419,-66,560,-7226,86,-1000,-209,-2251,-3028,-536,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:45,,58550,58050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:00,57508,57800,57400,387,3808,3321,46422,2128,0,7796,-27,549,-6876,85,-589,809,-1845,-3061,622,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:15,,58400,58050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30,57842,59000,58700,386,3419,3292,45573,2266,0,7204,-177,562,-4682,81,-589,809,-1845,-3061,622,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:45,,60200,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00,60311,61400,61300,386,3870,3286,45636,2430,0,8407,-392,563,-3877,86,-310,-159,-1439,-2494,1482,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:15,,60650,60550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:30,59635,59900,59800,388,3526,3148,45227,2400,0,7742,-507,568,-2859,82,-310,-159,-1439,-2494,1482,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:45,,59450,59400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00,59481,59000,58700,386,3921,2275,45581,2439,0,7780,-508,570,-2962,83,-1000,-1199,-1033,-1637,1639,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:15,,57800,57600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:30,57402,56600,56500,386,3694,1790,45632,2377,0,7092,-506,571,-3633,79,-1000,-1199,-1033,-1637,1639,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:45,,55350,55400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00,54828,54100,54300,386,3185,1485,45158,2386,0,6549,-1464,571,-3428,72,-1000,-1200,-1033,-1673,1847,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:15,,54150,54200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,54153,54200,54100,387,3311,923,45115,2399,0,5823,-1472,570,-2903,73,-1000,-1200,-1033,-1673,1847,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:45,,53950,53850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:00,53343,53700,53600,386,2967,814,44945,2423,0,5734,-1258,568,-3235,67,-1000,-1013,-1033,-1854,1236,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:15,,53000,52850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:30,52843,52300,52100,386,2955,843,45263,2534,0,5382,-1257,571,-3833,67,-1000,-1013,-1033,-1854,1236,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:45,,51350,51050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,50683,50400,50000,385,2534,848,44712,2601,0,5209,-2034,572,-4145,62,-1000,-511,-1033,-1939,-612,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:15,,49700,49350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:30,49368,49000,48700,386,2520,858,44786,2592,0,5019,-2056,570,-5308,61,-1000,-511,-1033,-1939,-612,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:45,,48500,48100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:00,48220,48000,47500,385,2240,850,44445,2604,0,4974,-2472,564,-5371,58,-1000,234,-1033,-1881,-2343,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:15,,47650,47250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:30,47663,47300,47000,385,2143,844,44857,2565,0,4953,-2467,562,-6179,56,-1000,234,-1033,-1881,-2343,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:45,,47200,46850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:00,47377,47100,46700,385,1720,835,44929,2518,0,4896,-2465,569,-6011,48,-994,582,-1033,-1910,-1810,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:15,,47450,47100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:30,48018,47800,47500,386,1632,830,44970,2485,0,4848,-2447,561,-5246,47,-994,582,-1033,-1910,-1810,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:45,,48150,47750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:00,48426,48500,48000,386,1636,835,45014,2466,0,4821,-2263,568,-5037,47,-938,317,-1033,-1874,-512,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:15,,48950,48500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:30,49488,49400,49000,385,1369,820,44902,2439,0,4958,-2019,564,-3931,42,-938,317,-1033,-1874,-512,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:45,,49300,48900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,49234,49200,48800,387,1308,818,44655,2461,2,5115,-2016,559,-4054,41,-895,687,-1199,-1942,164,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:15,,49350,49450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,50462,49500,50100,387,1302,827,44694,2239,36,5547,-2008,559,-3121,41,-895,687,-1199,-1942,164,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:45,,50350,50750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,51465,51200,51400,387,1311,839,44670,2173,123,5847,-1414,563,-3033,40,-526,1000,-1199,-1646,341,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:15,,52250,52150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:30,53162,53300,52900,386,1315,814,44665,2142,254,6427,-1411,565,-1995,40,-526,1000,-1199,-1646,341,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:45,,54250,53800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,54746,55200,54700,387,1562,865,44946,2171,415,6943,-959,559,-2144,43,-725,1000,-1199,-1408,875,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:15,,55800,55100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30,55845,56400,55500,387,1855,879,44834,2213,565,7022,-557,554,-1907,47,-725,1000,-1199,-1408,875,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:45,,56700,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:00,56594,57000,56500,387,1912,903,44830,2271,735,7268,-559,556,-1710,48,-1000,938,-1199,-1521,342,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:15,,56850,56300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:30,56704,56700,56100,387,1962,893,45053,2439,896,7511,-426,557,-2568,48,-1000,938,-1199,-1521,342,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:45,,56600,56250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:00,56671,56500,56400,386,1869,852,44919,2487,1069,7352,-427,559,-2396,46,-1000,1000,-1199,-1605,371,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:15,,56500,56400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:30,56912,56500,56400,386,1827,854,45083,2628,1144,7452,-428,562,-2597,45,-1000,1000,-1199,-1605,371,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:45,,56700,56850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,57474,56900,57300,389,1902,839,45195,2612,1185,7611,-427,559,-2392,46,-1000,894,-1003,-1780,903,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:15,,57100,57350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:30,57952,57300,57400,388,1756,836,44922,2776,1296,7416,-12,564,-1990,44,-1000,894,-1003,-1780,903,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:45,,57950,57950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:00,58297,58600,58500,388,1832,866,44884,2695,1421,7817,-11,564,-2158,45,-1000,-10,-604,-1401,993,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:15,,57250,57050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:30,56654,55900,55600,388,1836,869,44591,2752,1450,6868,-592,559,-2066,46,-1000,-10,-604,-1401,993,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:45,,55300,55050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:00,55237,54700,54500,389,1785,895,44375,2708,1419,6008,-756,562,-2148,46,-1000,319,-659,-1505,375,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:15,,54500,54250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:30,54431,54300,54000,388,1829,900,44614,2762,1393,5761,-1089,564,-2691,47,-1000,319,-659,-1505,375,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:45,,53200,52900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:00,52958,52100,51800,392,1655,864,44482,2808,1363,5667,-2028,561,-2805,45,-1000,710,-900,-1568,-932,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:15,,51650,51300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:30,51994,51200,50800,390,1428,861,44759,2943,1140,5597,-2030,563,-3657,41,-1000,710,-900,-1568,-932,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:45,,50650,50250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:00,50993,50100,49700,391,1318,886,44304,2968,1088,5473,-2204,563,-3796,40,-1000,995,-1054,-1768,-2370,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:15,,49750,49300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:30,50416,49400,48900,389,1387,885,44872,2851,979,5582,-1796,560,-5292,41,-1000,995,-1054,-1768,-2370,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:45,,49100,48600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:00,49919,48800,48300,390,1395,872,44878,2821,870,5590,-2028,565,-5435,41,-1000,1000,-1199,-1904,-1994,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:15,,48700,48150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30,49791,48600,48000,389,1365,888,44611,2862,738,5597,-2021,564,-5200,41,-1000,1000,-1199,-1904,-1994,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:45,,48950,48350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00,50436,49300,48700,390,1583,883,44639,2830,598,5626,-1604,560,-5069,44,-1000,1000,-1204,-1915,-1242,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:15,,49750,49150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30,51294,50200,49600,390,1672,872,44365,2886,452,5676,-1080,558,-4496,46,-1000,1000,-1204,-1915,-1242,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
